313.03,323.12,333.34,343.73,354.33,365.12,376.04,386.87,397.24,406.48,413.57,417.23,416.23,409.89,398.48,383.01,364.78,344.89,324.13,0.02,0.13,0.15
305.12,307.21,309.23,311.16,312.95,314.58,315.99,317.14,318,318.51,318.65,318.38,317.69,316.58,315.06,313.16,310.93,308.44,305.77,0.02,0.14,0.05
305.64,308.25,310.79,313.21,315.48,317.54,319.35,320.85,321.97,322.68,322.91,322.62,321.78,320.4,318.47,316.05,313.2,310,306.56,0.02,0.14,0.06
306.19,309.35,312.43,315.38,318.16,320.71,322.97,324.86,326.32,327.27,327.63,327.35,326.38,324.71,322.36,319.36,315.8,311.8,307.48,0.02,0.14,0.07
306.78,310.51,314.17,317.7,321.04,324.14,326.91,329.28,331.14,332.4,332.96,332.73,331.66,329.7,326.86,323.21,318.85,313.9,308.55,0.02,0.14,0.08
307.39,311.75,316.03,320.18,324.15,327.86,331.23,334.16,336.52,338.19,339.04,338.93,337.78,335.53,332.17,327.77,322.45,316.4,309.83,0.02,0.14,0.09
308.04,313.05,317.99,322.82,327.47,331.88,335.95,339.56,342.55,344.77,346.02,346.14,344.98,342.44,338.5,333.23,326.79,319.41,311.37,0.02,0.14,0.1
308.71,314.4,320.04,325.59,331,336.2,341.08,345.5,349.29,352.23,354.08,354.58,353.5,350.7,346.11,339.82,332.04,323.05,313.24,0.02,0.14,0.11
309.4,315.79,322.15,328.47,334.7,340.77,346.59,351.99,356.78,360.68,363.37,364.47,363.65,360.65,355.36,347.86,338.44,327.49,315.51,0.02,0.14,0.12
310.08,317.17,324.27,331.38,338.48,345.52,352.4,358.97,365.01,370.18,374.05,376.11,375.81,372.73,366.67,357.72,346.28,332.91,318.27,0.02,0.14,0.13
310.73,318.5,326.33,334.24,342.24,350.3,358.36,366.29,373.86,380.69,386.23,389.75,390.42,387.5,380.6,369.86,355.87,339.5,321.61,0.02,0.14,0.14
311.34,319.74,328.26,336.94,345.83,354.95,364.27,373.73,383.12,392.06,399.89,405.62,407.95,405.6,397.82,384.8,367.55,347.4,325.58,0.02,0.14,0.15
304.79,306.56,308.28,309.93,311.47,312.88,314.12,315.15,315.93,316.43,316.61,316.44,315.9,314.98,313.68,312.03,310.07,307.86,305.47,0.02,0.15,0.05
